-3.000000 -0.558478
-2.965000 -0.557771
-2.930000 -0.556969
-2.895000 -0.556068
-2.860000 -0.555063
-2.825000 -0.553951
-2.789999 -0.552728
-2.754999 -0.551389
-2.719999 -0.549931
-2.684999 -0.548351
-2.649999 -0.546644
-2.614999 -0.544806
-2.579999 -0.542836
-2.544999 -0.540729
-2.509999 -0.538482
-2.474999 -0.536093
-2.439999 -0.533558
-2.404999 -0.530874
-2.369998 -0.528039
-2.334998 -0.525050
-2.299998 -0.521906
-2.264998 -0.518603
-2.229998 -0.515140
-2.194998 -0.511514
-2.159998 -0.507724
-2.124998 -0.503769
-2.089998 -0.499646
-2.054998 -0.495354
-2.019998 -0.490893
-1.984998 -0.486260
-1.949998 -0.481456
-1.914998 -0.476479
-1.879998 -0.471328
-1.844998 -0.466004
-1.809998 -0.460506
-1.774998 -0.454835
-1.739998 -0.448989
-1.704998 -0.442969
-1.669998 -0.436776
-1.634998 -0.430410
-1.599998 -0.423871
-1.564998 -0.417162
-1.529998 -0.410282
-1.494998 -0.403233
-1.459998 -0.396015
-1.424998 -0.388632
-1.389998 -0.381084
-1.354998 -0.373372
-1.319998 -0.365500
-1.284998 -0.357468
-1.249998 -0.349280
-1.214998 -0.340937
-1.179998 -0.332443
-1.144998 -0.323799
-1.109998 -0.315009
-1.074998 -0.306075
-1.039999 -0.297001
-1.004999 -0.287790
-0.969999 -0.278444
-0.934999 -0.268969
-0.899998 -0.259366
-0.864998 -0.249640
-0.829998 -0.239795
-0.794998 -0.229835
-0.759998 -0.219763
-0.724998 -0.209584
-0.689998 -0.199302
-0.654998 -0.188921
-0.619998 -0.178446
-0.584998 -0.167881
-0.549998 -0.157231
-0.514998 -0.146500
-0.479998 -0.135694
-0.444998 -0.124817
-0.409998 -0.113874
-0.374998 -0.102870
-0.339998 -0.091810
-0.304998 -0.080698
-0.269998 -0.069541
-0.234998 -0.058344
-0.199998 -0.047111
-0.164998 -0.035847
-0.129998 -0.024559
-0.094998 -0.013251
-0.059998 -0.001928
-0.024998 0.009404
0.010002 0.020739
0.045002 0.032073
0.080002 0.043401
0.115002 0.054716
0.150002 0.066013
0.185002 0.077288
0.220002 0.088535
0.255002 0.099748
0.290002 0.110923
0.325002 0.122055
0.360002 0.133137
0.395002 0.144166
0.430002 0.155136
0.465002 0.166042
0.500002 0.176879
0.535002 0.187642
0.570002 0.198328
0.605002 0.208930
0.640002 0.219444
0.675002 0.229865
0.710002 0.240190
0.745002 0.250414
0.780002 0.260533
0.815002 0.270541
0.850002 0.280436
0.885002 0.290214
0.920002 0.299870
0.955002 0.309400
0.990002 0.318802
1.025002 0.328071
1.060002 0.337204
1.095002 0.346198
1.130002 0.355050
1.165002 0.363757
1.200002 0.372316
1.235002 0.380724
1.270002 0.388979
1.305002 0.397078
1.340002 0.405019
1.375002 0.412799
1.410002 0.420418
1.445002 0.427872
1.480002 0.435161
1.515002 0.442282
1.550002 0.449235
1.585002 0.456018
1.620002 0.462629
1.655002 0.469069
1.690001 0.475337
1.725001 0.481431
1.760001 0.487351
1.795001 0.493098
1.830001 0.498670
1.865001 0.504068
1.900001 0.509293
1.935001 0.514344
1.970001 0.519223
2.005001 0.523929
2.040001 0.528463
2.075001 0.532828
2.110002 0.537023
2.145002 0.541050
2.180002 0.544910
2.215002 0.548606
2.250002 0.552139
2.285002 0.555510
2.320002 0.558722
2.355002 0.561777
2.390002 0.564678
2.425002 0.567426
2.460002 0.570024
2.495003 0.572476
2.530003 0.574784
2.565003 0.576950
2.600003 0.578979
2.635003 0.580872
2.670003 0.582635
2.705003 0.584269
2.740003 0.585779
2.775003 0.587169
2.810003 0.588441
2.845003 0.589600
2.880003 0.590650
2.915004 0.591595
2.950004 0.592439
2.985004 0.593186
3.020004 0.593841
3.055004 0.594408
3.090004 0.594891
3.125004 0.595295
3.160004 0.595624
3.195004 0.595884
3.230004 0.596078
3.265004 0.596211
3.300004 0.596288
3.335005 0.596314
3.370005 0.596294
3.405005 0.596233
3.440005 0.596134
3.475005 0.596004
3.510005 0.595847
3.545005 0.595668
3.580005 0.595471
3.615005 0.595262
3.650005 0.595046
3.685005 0.594827
3.720006 0.594611
3.755006 0.594401
3.790006 0.594203
3.825006 0.594021
3.860006 0.593861
3.895006 0.593727
3.930006 0.593623
3.965006 0.593554
4.000006 0.593524
4.035006 0.593538
4.070006 0.593601
4.105006 0.593716
4.140006 0.593888
4.175005 0.594120
4.210005 0.594418
4.245005 0.594784
4.280005 0.595223
4.315005 0.595739
4.350005 0.596335
4.385005 0.597014
4.420004 0.597780
4.455004 0.598637
4.490004 0.599588
4.525004 0.600635
4.560004 0.601782
4.595004 0.603032
4.630003 0.604387
4.665003 0.605850
4.700003 0.607423
4.735003 0.609109
4.770003 0.610910
4.805003 0.612828
4.840003 0.614864
4.875002 0.617021
4.910002 0.619301
4.945002 0.621703
4.980002 0.624231
5.015002 0.626885
5.050002 0.629666
5.085001 0.632575
5.120001 0.635612
5.155001 0.638778
5.190001 0.642074
5.225001 0.645500
5.260001 0.649056
5.295001 0.652741
5.330000 0.656556
5.365000 0.660500
5.400000 0.664572
5.435000 0.668772
5.470000 0.673099
5.505000 0.677551
5.539999 0.682128
5.574999 0.686829
5.609999 0.691651
5.644999 0.696594
5.679999 0.701655
5.714999 0.706832
5.749999 0.712123
5.784998 0.717527
5.819998 0.723040
5.854998 0.728661
5.889998 0.734385
5.924998 0.740212
5.959998 0.746137
5.994998 0.752158
6.029997 0.758272
6.064997 0.764475
6.099997 0.770764
6.134997 0.777135
6.169997 0.783584
6.204997 0.790109
6.239996 0.796704
6.274996 0.803367
6.309996 0.810092
6.344996 0.816876
6.379996 0.823715
6.414996 0.830604
6.449996 0.837538
6.484995 0.844514
6.519995 0.851527
6.554995 0.858571
6.589995 0.865643
6.624995 0.872737
6.659995 0.879849
6.694994 0.886973
6.729994 0.894106
6.764994 0.901241
6.799994 0.908374
6.834994 0.915500
6.869994 0.922614
6.904994 0.929710
6.939993 0.936784
6.974993 0.943830
7.009993 0.950844
7.044993 0.957820
7.079993 0.964753
7.114993 0.971637
7.149992 0.978469
7.184992 0.985242
7.219992 0.991952
7.254992 0.998594
7.289992 1.005162
7.324992 1.011652
7.359992 1.018058
7.394991 1.024376
7.429991 1.030602
7.464991 1.036729
7.499991 1.042754
7.534991 1.048672
7.569991 1.054478
7.604990 1.060168
7.639990 1.065737
7.674990 1.071182
7.709990 1.076497
7.744990 1.081679
7.779990 1.086723
7.814990 1.091626
7.849989 1.096383
7.884989 1.100992
7.919989 1.105448
7.954989 1.109748
7.989989 1.113888
8.024989 1.117866
8.059989 1.121677
8.094989 1.125320
8.129989 1.128790
8.164989 1.132086
8.199988 1.135204
8.234988 1.138143
8.269988 1.140899
8.304988 1.143471
8.339988 1.145857
8.374988 1.148054
8.409987 1.150061
8.444987 1.151876
8.479987 1.153498
8.514987 1.154926
8.549987 1.156158
8.584987 1.157193
8.619987 1.158031
8.654986 1.158670
8.689986 1.159111
8.724986 1.159353
8.759986 1.159396
8.794986 1.159240
8.829986 1.158884
8.864985 1.158330
8.899985 1.157577
8.934985 1.156626
8.969985 1.155479
9.004985 1.154135
9.039985 1.152596
9.074985 1.150864
9.109984 1.148939
9.144984 1.146823
9.179984 1.144518
9.214984 1.142026
9.249984 1.139349
9.284984 1.136488
9.319983 1.133447
9.354983 1.130227
9.389983 1.126831
9.424983 1.123262
9.459983 1.119523
9.494983 1.115616
9.529983 1.111546
9.564982 1.107314
9.599982 1.102924
9.634982 1.098381
9.669982 1.093687
9.704982 1.088846
9.739982 1.083862
9.774981 1.078738
9.809981 1.073480
9.844981 1.068091
9.879981 1.062575
9.914981 1.056936
9.949981 1.051179
9.984981 1.045308
10.019980 1.039329
10.054980 1.033245
10.089980 1.027061
10.124980 1.020782
10.159980 1.014413
10.194980 1.007958
10.229980 1.001423
10.264979 0.994813
10.299979 0.988131
10.334979 0.981385
10.369979 0.974578
10.404979 0.967715
10.439979 0.960802
10.474978 0.953844
10.509978 0.946846
10.544978 0.939813
10.579978 0.932751
10.614978 0.925663
10.649978 0.918556
10.684978 0.911435
10.719977 0.904304
10.754977 0.897169
10.789977 0.890035
10.824977 0.882907
10.859977 0.875789
10.894977 0.868686
10.929976 0.861605
10.964976 0.854548
10.999976 0.847521
11.034976 0.840529
11.069976 0.833576
11.104976 0.826667
11.139976 0.819806
11.174975 0.812998
11.209975 0.806247
11.244975 0.799557
11.279975 0.792932
11.314975 0.786377
11.349975 0.779895
11.384974 0.773490
11.419974 0.767165
11.454974 0.760925
11.489974 0.754772
11.524974 0.748711
11.559974 0.742744
11.594974 0.736875
11.629973 0.731106
11.664973 0.725441
11.699973 0.719881
11.734973 0.714430
11.769973 0.709090
11.804973 0.703864
11.839972 0.698753
11.874972 0.693759
11.909972 0.688885
11.944972 0.684132
11.979972 0.679502
12.014972 0.674995
12.049972 0.670614
12.084971 0.666360
12.119971 0.662233
12.154971 0.658234
12.189971 0.654363
12.224971 0.650622
12.259971 0.647011
12.294971 0.643530
12.329970 0.640178
12.364970 0.636956
12.399970 0.633863
12.434970 0.630899
12.469970 0.628063
12.504970 0.625355
12.539969 0.622773
12.574969 0.620317
12.609969 0.617985
12.644969 0.615776
12.679969 0.613688
12.714969 0.611719
12.749969 0.609868
12.784968 0.608133
12.819968 0.606512
12.854968 0.605002
12.889968 0.603601
12.924968 0.602306
12.959968 0.601116
12.994967 0.600026
13.029967 0.599034
13.064967 0.598137
13.099967 0.597332
13.134967 0.596616
13.169967 0.595985
13.204967 0.595435
13.239966 0.594964
13.274966 0.594567
13.309966 0.594240
13.344966 0.593980
13.379966 0.593783
13.414966 0.593644
13.449965 0.593559
13.484965 0.593525
13.519965 0.593536
13.554965 0.593589
13.589965 0.593678
13.624965 0.593800
13.659965 0.593950
13.694964 0.594123
13.729964 0.594314
13.764964 0.594519
13.799964 0.594734
13.834964 0.594952
13.869964 0.595170
13.904963 0.595383
13.939963 0.595585
13.974963 0.595772
14.009963 0.595940
14.044963 0.596082
14.079963 0.596195
14.114963 0.596273
14.149962 0.596311
14.184962 0.596306
14.219962 0.596251
14.254962 0.596142
14.289962 0.595975
14.324962 0.595744
14.359962 0.595446
14.394961 0.595074
14.429961 0.594626
14.464961 0.594095
14.499961 0.593479
14.534961 0.592772
14.569961 0.591970
14.604960 0.591069
14.639960 0.590065
14.674960 0.588953
14.709960 0.587729
14.744960 0.586391
14.779960 0.584933
14.814960 0.583353
14.849959 0.581646
14.884959 0.579809
14.919959 0.577839
14.954959 0.575732
14.989959 0.573485
15.024959 0.571096
15.059958 0.568561
15.094958 0.565877
15.129958 0.563043
15.164958 0.560054
15.199958 0.556910
15.234958 0.553607
15.269958 0.550144
15.304957 0.546519
15.339957 0.542730
15.374957 0.538774
15.409957 0.534651
15.444957 0.530360
15.479957 0.525899
15.514956 0.521266
15.549956 0.516462
15.584956 0.511485
15.619956 0.506335
15.654956 0.501012
15.689956 0.495514
15.724956 0.489842
15.759955 0.483997
15.794955 0.477977
15.829955 0.471784
15.864955 0.465418
15.899955 0.458881
15.934955 0.452171
15.969954 0.445291
16.004955 0.438242
16.039955 0.431025
16.074955 0.423642
16.109955 0.416094
16.144955 0.408383
16.179955 0.400511
16.214954 0.392479
16.249954 0.384291
16.284954 0.375949
16.319954 0.367455
16.354954 0.358811
16.389954 0.350021
16.424953 0.341088
16.459953 0.332014
16.494953 0.322802
16.529953 0.313457
16.564953 0.303982
16.599953 0.294380
16.634953 0.284654
16.669952 0.274809
16.704952 0.264849
16.739952 0.254777
16.774952 0.244598
16.809952 0.234316
16.844952 0.223936
16.879951 0.213461
16.914951 0.202896
16.949951 0.192246
16.984951 0.181516
17.019951 0.170710
17.054951 0.159833
17.089951 0.148890
17.124950 0.137886
17.159950 0.126826
17.194950 0.115715
17.229950 0.104558
17.264950 0.093361
17.299950 0.082127
17.334949 0.070864
17.369949 0.059576
17.404949 0.048268
17.439949 0.036945
17.474949 0.025613
17.509949 0.014278
17.544949 0.002944
17.579948 -0.008383
17.614948 -0.019698
17.649948 -0.030996
17.684948 -0.042271
17.719948 -0.053517
17.754948 -0.064731
17.789948 -0.075906
17.824947 -0.087037
17.859947 -0.098120
17.894947 -0.109149
17.929947 -0.120119
17.964947 -0.131025
17.999947 -0.141862
18.034946 -0.152626
18.069946 -0.163311
18.104946 -0.173913
18.139946 -0.184427
18.174946 -0.194849
18.209946 -0.205174
18.244946 -0.215398
18.279945 -0.225516
18.314945 -0.235525
18.349945 -0.245420
18.384945 -0.255198
18.419945 -0.264854
18.454945 -0.274384
18.489944 -0.283786
18.524944 -0.293055
18.559944 -0.302189
18.594944 -0.311183
18.629944 -0.320036
18.664944 -0.328743
18.699944 -0.337302
18.734943 -0.345710
18.769943 -0.353965
18.804943 -0.362064
18.839943 -0.370005
18.874943 -0.377786
18.909943 -0.385405
18.944942 -0.392860
18.979942 -0.400148
19.014942 -0.407270
19.049942 -0.414223
19.084942 -0.421006
19.119942 -0.427618
19.154942 -0.434058
19.189941 -0.440326
19.224941 -0.446420
19.259941 -0.452341
19.294941 -0.458088
19.329941 -0.463660
19.364941 -0.469059
19.399940 -0.474284
19.434940 -0.479336
19.469940 -0.484214
19.504940 -0.488921
19.539940 -0.493455
19.574940 -0.497820
19.609940 -0.502015
19.644939 -0.506043
19.679939 -0.509904
19.714939 -0.513600
19.749939 -0.517133
19.784939 -0.520504
19.819939 -0.523717
19.854939 -0.526772
19.889938 -0.529673
19.924938 -0.532421
19.959938 -0.535020
19.994938 -0.537472
20.029938 -0.539779
20.064938 -0.541946
20.099937 -0.543975
20.134937 -0.545869
20.169937 -0.547632
20.204937 -0.549266
20.239937 -0.550777
20.274937 -0.552166
20.309937 -0.553438
20.344936 -0.554598
20.379936 -0.555648
20.414936 -0.556593
20.449936 -0.557437
20.484936 -0.558185
20.519936 -0.558840
20.554935 -0.559407
20.589935 -0.559890
20.624935 -0.560294
20.659935 -0.560624
20.694935 -0.560883
20.729935 -0.561077
20.764935 -0.561211
20.799934 -0.561288
20.834934 -0.561314
20.869934 -0.561294
20.904934 -0.561233
20.939934 -0.561134
20.974934 -0.561004
21.009933 -0.560847
21.044933 -0.560668
21.079933 -0.560472
21.114933 -0.560263
21.149933 -0.560046
21.184933 -0.559828
21.219933 -0.559611
21.254932 -0.559401
21.289932 -0.559203
21.324932 -0.559021
21.359932 -0.558861
21.394932 -0.558727
21.429932 -0.558623
21.464931 -0.558554
21.499931 -0.558524
21.534931 -0.558538
21.569931 -0.558601
21.604931 -0.558716
21.639931 -0.558887
21.674931 -0.559120
21.709930 -0.559417
21.744930 -0.559783
21.779930 -0.560222
21.814930 -0.560738
21.849930 -0.561333
21.884930 -0.562012
21.919930 -0.562779
21.954929 -0.563635
21.989929 -0.564586
22.024929 -0.565633
22.059929 -0.566780
22.094929 -0.568029
22.129929 -0.569384
22.164928 -0.570847
22.199928 -0.572420
22.234928 -0.574106
22.269928 -0.575906
22.304928 -0.577824
22.339928 -0.579860
22.374928 -0.582017
22.409927 -0.584296
22.444927 -0.586698
22.479927 -0.589226
22.514927 -0.591879
22.549927 -0.594660
22.584927 -0.597568
22.619926 -0.600605
22.654926 -0.603772
22.689926 -0.607067
22.724926 -0.610493
22.759926 -0.614048
22.794926 -0.617733
22.829926 -0.621548
22.864925 -0.625491
22.899925 -0.629563
22.934925 -0.633763
22.969925 -0.638089
23.004925 -0.642542
23.039925 -0.647119
23.074924 -0.651819
23.109924 -0.656641
23.144924 -0.661583
23.179924 -0.666644
23.214924 -0.671821
23.249924 -0.677112
23.284924 -0.682515
23.319923 -0.688028
23.354923 -0.693649
23.389923 -0.699373
23.424923 -0.705200
23.459923 -0.711125
23.494923 -0.717146
23.529922 -0.723259
23.564922 -0.729462
23.599922 -0.735751
23.634922 -0.742121
23.669922 -0.748571
23.704922 -0.755095
23.739922 -0.761690
23.774921 -0.768353
23.809921 -0.775078
23.844921 -0.781862
23.879921 -0.788701
23.914921 -0.795589
23.949921 -0.802524
23.984921 -0.809500
24.019920 -0.816512
24.054920 -0.823556
24.089920 -0.830628
24.124920 -0.837722
24.159920 -0.844834
24.194920 -0.851958
24.229919 -0.859091
24.264919 -0.866226
24.299919 -0.873359
24.334919 -0.880485
24.369919 -0.887599
24.404919 -0.894695
24.439919 -0.901769
24.474918 -0.908816
24.509918 -0.915829
24.544918 -0.922805
24.579918 -0.929738
24.614918 -0.936623
